사용일자,호선명,역명,승차승객수,하차승객수
2022-12-08,3호선,연신내,38035,36141
2022-12-08,3호선,구파발,22816,21760
2022-12-08,3호선,지축,6887,6617
2022-12-09,3호선,지축,6784,6458
2022-12-09,3호선,구파발,23007,21827
2022-12-09,3호선,연신내,39478,37438
2022-12-09,3호선,불광,17945,18954
2022-12-09,3호선,녹번,17416,15567
2022-12-09,3호선,홍제,19771,18532
2022-12-09,3호선,무악재,4553,4369
2022-12-09,3호선,독립문,8070,8187
2022-12-09,3호선,경복궁,25596,25616
2022-12-09,3호선,안국,27792,29272
2022-12-09,3호선,종로3가,11180,13639
2022-12-09,3호선,을지로3가,12804,13020
2022-12-09,3호선,동대입구,11236,12331
2022-12-09,3호선,약수,14801,14284
2022-12-09,3호선,금호,8912,8258
2022-12-09,3호선,옥수,10186,10242
2022-12-09,3호선,압구정,37795,41576
2022-12-09,3호선,신사,33206,35986
2022-12-09,3호선,잠원,5457,5145
2022-12-09,3호선,고속터미널,53176,53472
2022-12-09,3호선,교대,18043,11786
2022-12-09,3호선,남부터미널,34201,34475
2022-12-09,3호선,양재,45442,48323
2022-12-09,3호선,매봉,14169,13818
2022-12-09,3호선,도곡,6169,6057
2022-12-09,3호선,대치,12069,12066
2022-12-09,3호선,학여울,3317,3420
2022-12-09,3호선,대청,11784,10967
2022-12-09,3호선,일원,12597,11651
2022-12-09,3호선,수서,21367,21035
2022-12-09,3호선,가락시장,10802,10632
2022-12-09,3호선,경찰병원,8168,8376
2022-12-09,3호선,오금,7220,6375
2022-12-10,3호선,지축,4623,4416
2022-12-10,3호선,구파발,16786,17002
2022-12-10,3호선,연신내,31796,29810
2022-12-10,3호선,불광,14776,16303
2022-12-10,3호선,녹번,12008,10303
2022-12-10,3호선,홍제,15531,14347
2022-12-10,3호선,무악재,3266,3304
2022-12-10,3호선,독립문,6600,6905
2022-12-10,3호선,경복궁,20943,22621
2022-12-10,3호선,안국,22482,24841
2022-12-10,3호선,종로3가,7095,10394
2022-12-10,3호선,을지로3가,7020,7102
2022-12-10,3호선,충무로,2,0
2022-12-10,3호선,동대입구,10581,12165
2022-12-10,3호선,약수,10869,10280
2022-12-10,3호선,금호,6644,5945
2022-12-10,3호선,옥수,7555,7471
2022-12-10,3호선,압구정,28597,30995
2022-12-10,3호선,신사,26477,28283
2022-12-10,3호선,잠원,3466,3286
2022-12-10,3호선,고속터미널,60342,59009
2022-12-10,3호선,교대,9174,5555
2022-12-10,3호선,남부터미널,25733,25330
2022-12-10,3호선,양재,24655,26347
2022-12-10,3호선,매봉,7070,6733
2022-12-10,3호선,도곡,3892,3964
2022-12-10,3호선,대치,8758,8052
2022-12-10,3호선,학여울,2806,2936
2022-12-10,3호선,대청,6782,6112
2022-12-10,3호선,일원,5915,5608
2022-12-10,3호선,수서,16616,16182
2022-12-10,3호선,가락시장,7637,7489
2022-12-10,3호선,경찰병원,4626,4716
2022-12-10,3호선,오금,4313,4042
2022-12-11,3호선,지축,3244,2992
2022-12-11,3호선,구파발,11956,12349
2022-12-11,3호선,연신내,22270,20976
2022-12-11,3호선,불광,10332,11601
2022-12-11,3호선,녹번,8127,7267
2022-12-11,3호선,홍제,10336,9901
2022-12-11,3호선,무악재,2218,2289
2022-12-11,3호선,독립문,4637,5090
2022-12-11,3호선,경복궁,15192,16159
2022-12-11,3호선,안국,16644,17529
2022-12-11,3호선,종로3가,4613,5987
2022-12-11,3호선,을지로3가,4461,4079
2022-12-11,3호선,동대입구,7549,8342
2022-12-11,3호선,약수,7524,7155
2022-12-11,3호선,금호,4585,4486
2022-12-11,3호선,옥수,5254,5451
2022-12-11,3호선,압구정,16556,17020
2022-12-11,3호선,신사,14887,15086
2022-12-11,3호선,잠원,2146,2187
2022-12-11,3호선,고속터미널,48758,45841
2022-12-11,3호선,교대,4968,2952
2022-12-11,3호선,남부터미널,16920,18495
2022-12-11,3호선,양재,15725,17775
2022-12-11,3호선,매봉,4532,4440
2022-12-11,3호선,도곡,2197,2221
2022-12-11,3호선,대치,5221,4963
2022-12-11,3호선,학여울,2097,2235
2022-12-11,3호선,대청,4494,4509
2022-12-11,3호선,일원,4034,4130
2022-12-11,3호선,수서,11979,12268
2022-12-11,3호선,가락시장,4414,4579
2022-12-11,3호선,경찰병원,3051,3228
2022-12-11,3호선,오금,3018,2950
2022-12-12,3호선,오금,6806,6072
2022-12-12,3호선,경찰병원,8366,8363
2022-12-12,3호선,가락시장,9880,9734
2022-12-12,3호선,수서,19050,19753
2022-12-12,3호선,일원,11507,11272
2022-12-12,3호선,대청,11242,10412
2022-12-12,3호선,학여울,1928,1995
2022-12-12,3호선,대치,11508,11660
2022-12-12,3호선,도곡,5718,5664
2022-12-12,3호선,매봉,13631,13054
2022-12-12,3호선,양재,41475,44470
2022-12-12,3호선,남부터미널,29960,30645
2022-12-12,3호선,교대,16324,10587
2022-12-12,3호선,고속터미널,44308,42041
2022-12-12,3호선,잠원,5237,5181
2022-12-12,3호선,신사,30126,30867
2022-12-12,3호선,압구정,34109,36681
2022-12-12,3호선,옥수,9340,9631
2022-12-12,3호선,금호,8277,7808
2022-12-12,3호선,약수,13730,13669
2022-12-12,3호선,동대입구,10461,11341
2022-12-12,3호선,을지로3가,12450,11883
2022-12-12,3호선,종로3가,10639,11855
2022-12-12,3호선,안국,25876,25697
2022-12-12,3호선,경복궁,25178,25247
2022-12-12,3호선,독립문,6981,7363
2022-12-12,3호선,무악재,4351,4449
2022-12-12,3호선,홍제,18772,18230
2022-12-12,3호선,녹번,16789,15289
2022-12-12,3호선,불광,17128,17876
2022-12-12,3호선,연신내,36728,34709
2022-12-12,3호선,구파발,22165,21320
2022-12-12,3호선,지축,6423,6336
2022-12-13,3호선,지축,6690,6546
2022-12-13,3호선,구파발,23352,22401
2022-12-13,3호선,연신내,37988,36436
2022-12-13,3호선,불광,17277,18673
2022-12-13,3호선,녹번,17249,15969
2022-12-13,3호선,홍제,19303,18750
2022-12-13,3호선,무악재,4555,4661
2022-12-13,3호선,독립문,7688,8048
2022-12-13,3호선,경복궁,23760,23169
2022-12-13,3호선,안국,27663,27687
2022-12-13,3호선,종로3가,11095,12538
2022-12-13,3호선,을지로3가,12866,12470
2022-12-13,3호선,충무로,2,0
2022-12-13,3호선,동대입구,11100,11759
2022-12-13,3호선,약수,14526,14291
2022-12-13,3호선,금호,8688,8271
2022-12-13,3호선,옥수,9722,10148
2022-12-13,3호선,압구정,36731,39177
2022-12-13,3호선,신사,32415,32864
2022-12-13,3호선,잠원,5553,5413
2022-12-13,3호선,고속터미널,45112,42351
2022-12-13,3호선,교대,17331,11189
2022-12-13,3호선,남부터미널,31853,32060
2022-12-13,3호선,양재,43501,46291
2022-12-13,3호선,매봉,14756,14035
2022-12-13,3호선,도곡,5937,5855
2022-12-13,3호선,대치,11901,12396
2022-12-13,3호선,학여울,2100,2163
2022-12-13,3호선,대청,11623,10881
2022-12-13,3호선,일원,12172,11797
2022-12-13,3호선,수서,19600,19948
2022-12-13,3호선,가락시장,10330,10345
2022-12-13,3호선,경찰병원,8481,8467
2022-12-13,3호선,오금,7091,6430
2022-12-14,3호선,오금,6800,6092
2022-12-14,3호선,경찰병원,8306,8310
2022-12-14,3호선,가락시장,9772,9494
2022-12-14,3호선,수서,18935,19338
2022-12-14,3호선,일원,11537,11181
2022-12-14,3호선,대청,11006,10330
2022-12-14,3호선,학여울,2016,2090
2022-12-14,3호선,대치,10908,11064
2022-12-14,3호선,도곡,5593,5718
2022-12-14,3호선,매봉,14076,13742
2022-12-14,3호선,양재,41598,44902
2022-12-14,3호선,남부터미널,30607,31247
2022-12-14,3호선,교대,16819,10661
2022-12-14,3호선,고속터미널,43460,41017
2022-12-14,3호선,잠원,5524,5163
2022-12-14,3호선,신사,30000,31237
2022-12-14,3호선,압구정,33702,36657
2022-12-14,3호선,옥수,9074,9300
2022-12-14,3호선,금호,8223,7766
2022-12-14,3호선,약수,13920,13488
2022-12-14,3호선,동대입구,10122,11172
2022-12-14,3호선,충무로,4,0
2022-12-14,3호선,을지로3가,12645,12411
2022-12-14,3호선,종로3가,10713,12116
2022-12-14,3호선,안국,26530,27347
2022-12-14,3호선,경복궁,24240,23917
2022-12-14,3호선,독립문,7356,7562
2022-12-14,3호선,무악재,4339,4312
2022-12-14,3호선,홍제,18178,17657
2022-12-14,3호선,녹번,16757,15104
2022-12-14,3호선,불광,16573,17872
2022-12-14,3호선,연신내,36191,34332
2022-12-14,3호선,구파발,22322,21559
2022-12-14,3호선,지축,6174,6063
2022-12-15,3호선,오금,7131,6509
2022-12-15,3호선,경찰병원,8765,8897
2022-12-15,3호선,가락시장,10485,10503
2022-12-15,3호선,수서,20150,20629
2022-12-15,3호선,일원,12830,12334
2022-12-15,3호선,대청,11593,10898
2022-12-15,3호선,학여울,2168,2278
2022-12-15,3호선,대치,11886,12237
2022-12-15,3호선,도곡,6302,6260
2022-12-15,3호선,매봉,14868,14291
2022-12-15,3호선,양재,44673,47439
2022-12-15,3호선,남부터미널,32845,32868
2022-12-15,3호선,교대,18031,11012
2022-12-15,3호선,고속터미널,46599,43697
2022-12-15,3호선,잠원,5551,5416
2022-12-15,3호선,신사,32840,33745
2022-12-15,3호선,압구정,36483,39153
2022-12-15,3호선,옥수,9797,10250
2022-12-15,3호선,금호,8718,8394
2022-12-15,3호선,약수,14440,14007
2022-12-15,3호선,동대입구,8991,9584
2022-12-15,3호선,을지로3가,13317,12931
2022-12-15,3호선,종로3가,11408,13176
2022-12-15,3호선,안국,27813,28362
2022-12-15,3호선,경복궁,26786,26073
2022-12-15,3호선,독립문,7580,7681
2022-12-15,3호선,무악재,4639,4578
2022-12-15,3호선,홍제,19149,18923
2022-12-15,3호선,녹번,17320,15715
2022-12-15,3호선,불광,17166,18662
2022-12-15,3호선,연신내,37341,35969
2022-12-15,3호선,구파발,23165,22431
2022-12-15,3호선,지축,6485,6415
2022-12-16,3호선,지축,6587,6311
2022-12-16,3호선,구파발,23786,22799
2022-12-16,3호선,연신내,38571,36820
2022-12-16,3호선,불광,17508,18732
2022-12-16,3호선,녹번,17384,15337
2022-12-16,3호선,홍제,19415,18508
2022-12-16,3호선,무악재,4535,4467
2022-12-16,3호선,독립문,7975,7965
2022-12-16,3호선,경복궁,26115,26344
2022-12-16,3호선,안국,28420,29160
2022-12-16,3호선,종로3가,11380,13908
2022-12-16,3호선,을지로3가,13169,13411
2022-12-16,3호선,충무로,3,0
2022-12-16,3호선,동대입구,8958,9872
2022-12-16,3호선,약수,14921,14276
2022-12-16,3호선,금호,8890,8139
2022-12-16,3호선,옥수,9969,10187
2022-12-16,3호선,압구정,37656,41279
2022-12-16,3호선,신사,35126,37630
2022-12-16,3호선,잠원,5525,5266
2022-12-16,3호선,고속터미널,56414,56160
2022-12-16,3호선,교대,18100,11493
2022-12-16,3호선,남부터미널,35356,35334
2022-12-16,3호선,양재,45177,48110
2022-12-16,3호선,매봉,14063,13666
2022-12-16,3호선,도곡,6023,6132
2022-12-16,3호선,대치,12495,12454
2022-12-16,3호선,학여울,3834,3938
2022-12-16,3호선,대청,11663,10843
2022-12-16,3호선,일원,12904,11980
2022-12-16,3호선,수서,21366,21163
2022-12-16,3호선,가락시장,10753,10755
2022-12-16,3호선,경찰병원,8527,8600
2022-12-16,3호선,오금,7024,6346
2022-12-17,3호선,지축,4456,4220
2022-12-17,3호선,구파발,16870,17206
2022-12-17,3호선,연신내,30978,29600
2022-12-17,3호선,불광,13721,15187
2022-12-17,3호선,녹번,11653,10252
2022-12-17,3호선,홍제,14881,14091
2022-12-17,3호선,무악재,3267,3275
2022-12-17,3호선,독립문,6291,6454
2022-12-17,3호선,경복궁,20524,21188
2022-12-17,3호선,안국,23675,24997
2022-12-17,3호선,종로3가,7195,10805
2022-12-17,3호선,을지로3가,7167,7207
2022-12-17,3호선,충무로,2,0
2022-12-17,3호선,동대입구,9746,10662
2022-12-17,3호선,약수,10562,10061
2022-12-17,3호선,금호,6509,5787
2022-12-17,3호선,옥수,7581,7552
2022-12-17,3호선,압구정,29221,31693
2022-12-17,3호선,신사,28055,30495
2022-12-17,3호선,잠원,3646,3485
2022-12-17,3호선,고속터미널,63306,62062
2022-12-17,3호선,교대,8862,5457
2022-12-17,3호선,남부터미널,27171,26295
2022-12-17,3호선,양재,24803,26802
2022-12-17,3호선,매봉,7354,7144
2022-12-17,3호선,도곡,3780,3943
2022-12-17,3호선,대치,9220,8784
2022-12-17,3호선,학여울,3465,3507
2022-12-17,3호선,대청,6677,6089
2022-12-17,3호선,일원,6152,5668
2022-12-17,3호선,수서,16612,16664
2022-12-17,3호선,가락시장,7656,7356
2022-12-17,3호선,경찰병원,4830,4698
2022-12-17,3호선,오금,4285,4009
2022-12-18,3호선,지축,2789,2661
2022-12-18,3호선,구파발,11238,11802
2022-12-18,3호선,연신내,20230,19198
2022-12-18,3호선,불광,9467,10388
2022-12-18,3호선,녹번,7657,6893
2022-12-18,3호선,홍제,9723,9438
2022-12-18,3호선,무악재,2032,2121
2022-12-18,3호선,독립문,3805,3979
2022-12-18,3호선,경복궁,12911,12917
2022-12-18,3호선,안국,14421,14628
2022-12-18,3호선,종로3가,4270,5548
2022-12-18,3호선,을지로3가,4481,3873
2022-12-18,3호선,충무로,1,0
2022-12-18,3호선,동대입구,6472,6790
2022-12-18,3호선,약수,7289,6912
2022-12-18,3호선,금호,4203,4053
2022-12-18,3호선,옥수,4883,5075
2022-12-18,3호선,압구정,15831,16642
2022-12-18,3호선,신사,15393,15247
2022-12-18,3호선,잠원,2026,2097
2022-12-18,3호선,고속터미널,50549,47113
2022-12-18,3호선,교대,5154,3185
2022-12-18,3호선,남부터미널,16807,18125
2022-12-18,3호선,양재,15520,17123
2022-12-18,3호선,매봉,4461,4445
2022-12-18,3호선,도곡,2183,2321
2022-12-18,3호선,대치,4906,4744
2022-12-18,3호선,학여울,1222,1281
2022-12-18,3호선,대청,4284,4330
2022-12-18,3호선,일원,3851,3980
2022-12-18,3호선,수서,11944,11781
2022-12-18,3호선,가락시장,4363,4466
2022-12-18,3호선,경찰병원,2968,3059
2022-12-18,3호선,오금,2856,2806
2022-12-19,3호선,오금,6598,5938
2022-12-19,3호선,경찰병원,8059,8108
2022-12-19,3호선,가락시장,9596,9417
2022-12-19,3호선,수서,18288,19156
2022-12-19,3호선,일원,11686,11270
2022-12-19,3호선,대청,11153,10635
2022-12-19,3호선,학여울,1971,1908
2022-12-19,3호선,대치,11317,11578
2022-12-19,3호선,도곡,5758,5607
2022-12-19,3호선,매봉,13275,12930
2022-12-19,3호선,양재,39651,43195
2022-12-19,3호선,남부터미널,29701,30436
2022-12-19,3호선,교대,16026,10346
2022-12-19,3호선,고속터미널,45149,42907
2022-12-19,3호선,잠원,5041,4905
2022-12-19,3호선,신사,30617,31211
2022-12-19,3호선,압구정,34000,36604
2022-12-19,3호선,옥수,8998,9228
2022-12-19,3호선,금호,8004,7522
2022-12-19,3호선,약수,13446,13029
2022-12-19,3호선,동대입구,8460,8847
2022-12-19,3호선,을지로3가,12122,11833
2022-12-19,3호선,종로3가,10611,11833
2022-12-19,3호선,안국,24828,25428
2022-12-19,3호선,경복궁,23008,23129
2022-12-19,3호선,독립문,6920,6979
2022-12-19,3호선,무악재,4230,4178
2022-12-19,3호선,홍제,18058,17333
2022-12-19,3호선,녹번,16312,14707
2022-12-19,3호선,불광,16010,16852
2022-12-19,3호선,연신내,35380,33541
2022-12-19,3호선,구파발,21797,21108
2022-12-19,3호선,지축,6099,5990
2022-12-20,3호선,지축,6667,6398
2022-12-20,3호선,구파발,23091,22352
2022-12-20,3호선,연신내,37825,36016
2022-12-20,3호선,불광,17230,18517
2022-12-20,3호선,녹번,17133,15334
2022-12-20,3호선,홍제,19753,18883
2022-12-20,3호선,무악재,4656,4604
2022-12-20,3호선,독립문,7628,7851
2022-12-20,3호선,경복궁,24067,23931
2022-12-20,3호선,안국,26610,27987
2022-12-20,3호선,종로3가,10890,12873
2022-12-20,3호선,을지로3가,12850,12659
2022-12-20,3호선,충무로,2,0
2022-12-20,3호선,동대입구,8381,9098
2022-12-20,3호선,약수,14293,13961
2022-12-20,3호선,금호,8671,8216
2022-12-20,3호선,옥수,9722,9948
2022-12-20,3호선,압구정,37153,39846
2022-12-20,3호선,신사,32555,33563
2022-12-20,3호선,잠원,5362,5134
2022-12-20,3호선,고속터미널,47556,45012
2022-12-20,3호선,교대,17219,11052
2022-12-20,3호선,남부터미널,32679,33396
2022-12-20,3호선,양재,42631,46214
2022-12-20,3호선,매봉,14365,13880
2022-12-20,3호선,도곡,5895,5944
2022-12-20,3호선,대치,11977,12145
2022-12-20,3호선,학여울,1969,2055
2022-12-20,3호선,대청,11372,10660
2022-12-20,3호선,일원,12071,11617
2022-12-20,3호선,수서,19019,19756
2022-12-20,3호선,가락시장,10353,10160
2022-12-20,3호선,경찰병원,8410,8569
2022-12-20,3호선,오금,7027,6297
2022-12-21,3호선,오금,7259,6604
2022-12-21,3호선,경찰병원,9076,9240
2022-12-21,3호선,가락시장,10804,10445
2022-12-21,3호선,수서,20584,21030
2022-12-21,3호선,일원,13588,13218
2022-12-21,3호선,대청,12104,11524
2022-12-21,3호선,학여울,2107,2218
2022-12-21,3호선,대치,12809,12775
2022-12-21,3호선,도곡,6581,6598
2022-12-21,3호선,매봉,15221,14771
2022-12-21,3호선,양재,44309,47994
2022-12-21,3호선,남부터미널,34218,35072
2022-12-21,3호선,교대,18319,11375
2022-12-21,3호선,고속터미널,47784,45093
2022-12-21,3호선,잠원,5927,5546
2022-12-21,3호선,신사,33310,34539
2022-12-21,3호선,압구정,37876,41299
2022-12-21,3호선,옥수,10436,10592
2022-12-21,3호선,금호,9311,8517
2022-12-21,3호선,약수,14953,14485
2022-12-21,3호선,동대입구,8802,9571
2022-12-21,3호선,충무로,1,0
2022-12-21,3호선,을지로3가,13169,13475
2022-12-21,3호선,종로3가,11510,13221
2022-12-21,3호선,안국,28241,29486
2022-12-21,3호선,경복궁,26675,27013
2022-12-21,3호선,독립문,8044,8127
2022-12-21,3호선,무악재,4768,5112
2022-12-21,3호선,홍제,19714,18850
2022-12-21,3호선,녹번,17623,15877
2022-12-21,3호선,불광,17234,18651
2022-12-21,3호선,연신내,38158,36242
2022-12-21,3호선,구파발,23444,22937
2022-12-21,3호선,지축,6945,6761
2022-12-22,3호선,오금,6871,6304
2022-12-22,3호선,경찰병원,8473,8484
2022-12-22,3호선,가락시장,10292,10365
2022-12-22,3호선,수서,19953,20310
2022-12-22,3호선,일원,12495,12015
2022-12-22,3호선,대청,11385,10871
2022-12-22,3호선,학여울,1953,2048
2022-12-22,3호선,대치,12318,12440
2022-12-22,3호선,도곡,5863,5991
2022-12-22,3호선,매봉,14408,13848
2022-12-22,3호선,양재,43493,46875
2022-12-22,3호선,남부터미널,33103,33604
2022-12-22,3호선,교대,17158,10931
2022-12-22,3호선,고속터미널,50583,47894
2022-12-22,3호선,잠원,5462,5277
2022-12-22,3호선,신사,33737,34896
2022-12-22,3호선,압구정,36782,39481
2022-12-22,3호선,옥수,9859,10205
2022-12-22,3호선,금호,8614,8045
2022-12-22,3호선,약수,14439,13834
2022-12-22,3호선,동대입구,8515,9490
2022-12-22,3호선,충무로,3,0
2022-12-22,3호선,을지로3가,13449,13214
2022-12-22,3호선,종로3가,11472,13424
2022-12-22,3호선,안국,29637,30231
2022-12-22,3호선,경복궁,24803,24970
2022-12-22,3호선,독립문,7372,7703
2022-12-22,3호선,무악재,4566,4565
2022-12-22,3호선,홍제,19055,18329
2022-12-22,3호선,녹번,17195,15374
2022-12-22,3호선,불광,16933,17920
2022-12-22,3호선,연신내,37463,35708
2022-12-22,3호선,구파발,23471,22663
2022-12-22,3호선,지축,6439,6251
2022-12-23,3호선,오금,6390,6008
2022-12-23,3호선,경찰병원,7512,7674
2022-12-23,3호선,가락시장,9577,9296
2022-12-23,3호선,수서,19327,18932
2022-12-23,3호선,일원,11382,10434
2022-12-23,3호선,대청,12232,11140
2022-12-23,3호선,학여울,1817,1837
2022-12-23,3호선,대치,11612,11910
2022-12-23,3호선,도곡,5564,5327
2022-12-23,3호선,매봉,12928,12356
